order_details_id,pizza_id,quantity,date,time,size,price,name,category,ingredients,Sales,Sales_day,Month
15003,spin_pesto_m,1,2015-09-08,0 days 16:05:27,M,16.5,The Spinach Pesto Pizza,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",16.5,Tuesday,September
15004,five_cheese_l,1,2015-09-08,0 days 16:05:34,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Tuesday,September
15005,ital_supr_m,1,2015-09-08,0 days 16:48:59,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Tuesday,September
15006,southw_ckn_l,1,2015-09-08,0 days 17:07:13,L,20.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",20.75,Tuesday,September
15007,bbq_ckn_l,1,2015-09-08,0 days 17:11:12,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Tuesday,September
15008,calabrese_s,1,2015-09-08,0 days 17:22:00,S,12.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",12.25,Tuesday,September
15009,cali_ckn_l,1,2015-09-08,0 days 17:27:14,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Tuesday,September
15010,classic_dlx_s,1,2015-09-08,0 days 18:09:15,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Tuesday,September
15011,spin_pesto_s,1,2015-09-08,0 days 18:10:33,S,12.5,The Spinach Pesto Pizza,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",12.5,Tuesday,September
15012,ital_supr_m,1,2015-09-08,0 days 18:15:12,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Tuesday,September
15013,prsc_argla_m,1,2015-09-08,0 days 18:31:05,M,16.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",16.5,Tuesday,September
15014,southw_ckn_l,1,2015-09-08,0 days 18:34:01,L,20.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",20.75,Tuesday,September
15015,ital_cpcllo_l,1,2015-09-08,0 days 18:40:50,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",20.5,Tuesday,September
15016,mexicana_l,1,2015-09-08,0 days 18:49:37,L,20.25,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",20.25,Tuesday,September
15017,veggie_veg_l,1,2015-09-08,0 days 18:53:49,L,20.25,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",20.25,Tuesday,September
15018,four_cheese_l,1,2015-09-08,0 days 19:07:57,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Tuesday,September
15019,mexicana_m,1,2015-09-08,0 days 19:08:13,M,16.0,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",16.0,Tuesday,September
15020,napolitana_l,1,2015-09-08,0 days 19:13:20,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",20.5,Tuesday,September
15021,big_meat_s,1,2015-09-08,0 days 19:17:45,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Tuesday,September
15022,classic_dlx_m,1,2015-09-08,0 days 19:31:19,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Tuesday,September
15023,hawaiian_m,1,2015-09-08,0 days 19:34:19,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",13.25,Tuesday,September
15024,ital_veggie_s,1,2015-09-08,0 days 19:36:24,S,12.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",12.75,Tuesday,September
15025,mediterraneo_s,1,2015-09-08,0 days 19:41:09,S,12.0,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",12.0,Tuesday,September
15026,thai_ckn_s,1,2015-09-08,0 days 19:49:53,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Tuesday,September
15027,ckn_pesto_l,1,2015-09-08,0 days 20:01:51,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Tuesday,September
15028,bbq_ckn_m,1,2015-09-08,0 days 21:11:07,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Tuesday,September
15029,ckn_pesto_l,1,2015-09-08,0 days 21:22:35,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Tuesday,September
15030,ckn_pesto_s,1,2015-09-08,0 days 21:32:29,S,12.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",12.75,Tuesday,September
15031,five_cheese_l,1,2015-09-08,0 days 22:03:46,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Tuesday,September
15032,hawaiian_m,1,2015-09-08,0 days 22:16:29,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",13.25,Tuesday,September
15033,ital_supr_l,1,2015-09-09,0 days 11:22:21,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Wednesday,September
15034,ital_veggie_l,1,2015-09-09,0 days 11:30:43,L,21.0,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",21.0,Wednesday,September
15035,pep_msh_pep_l,1,2015-09-09,0 days 11:33:40,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",17.5,Wednesday,September
15036,pep_msh_pep_s,1,2015-09-09,0 days 11:39:32,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",11.0,Wednesday,September
15037,peppr_salami_s,1,2015-09-09,0 days 11:42:46,S,12.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",12.5,Wednesday,September
15038,soppressata_m,1,2015-09-09,0 days 11:43:39,M,16.5,The Soppressata Pizza,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",16.5,Wednesday,September
15039,southw_ckn_m,1,2015-09-09,0 days 12:27:17,M,16.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",16.75,Wednesday,September
15040,thai_ckn_l,1,2015-09-09,0 days 12:28:29,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Wednesday,September
15041,classic_dlx_m,1,2015-09-09,0 days 12:30:49,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Wednesday,September
15042,big_meat_s,1,2015-09-09,0 days 12:36:23,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Wednesday,September
15043,bbq_ckn_l,1,2015-09-09,0 days 12:39:14,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Wednesday,September
15044,bbq_ckn_m,1,2015-09-09,0 days 13:04:03,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Wednesday,September
15045,ckn_pesto_m,1,2015-09-09,0 days 13:11:07,M,16.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",16.75,Wednesday,September
15046,five_cheese_l,2,2015-09-09,0 days 13:29:29,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",37.0,Wednesday,September
15047,ital_supr_l,1,2015-09-09,0 days 13:50:55,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Wednesday,September
15048,sicilian_l,1,2015-09-09,0 days 13:53:27,L,20.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",20.25,Wednesday,September
15049,sicilian_m,2,2015-09-09,0 days 13:54:31,M,16.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",32.5,Wednesday,September
15050,sicilian_s,1,2015-09-09,0 days 14:03:48,S,12.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",12.25,Wednesday,September
15051,southw_ckn_s,1,2015-09-09,0 days 14:06:14,S,12.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",12.75,Wednesday,September
15052,pepperoni_m,1,2015-09-09,0 days 14:10:40,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",12.5,Wednesday,September
15053,prsc_argla_s,1,2015-09-09,0 days 14:36:09,S,12.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",12.5,Wednesday,September
15054,spicy_ital_s,1,2015-09-09,0 days 15:13:21,S,12.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",12.5,Wednesday,September
15055,peppr_salami_m,1,2015-09-09,0 days 15:24:59,M,16.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",16.5,Wednesday,September
15056,cali_ckn_s,1,2015-09-09,0 days 15:34:31,S,12.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",12.75,Wednesday,September
15057,four_cheese_l,1,2015-09-09,0 days 15:35:32,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Wednesday,September
15058,ital_supr_m,1,2015-09-09,0 days 16:19:57,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Wednesday,September
15059,bbq_ckn_m,1,2015-09-09,0 days 16:22:59,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Wednesday,September
15060,peppr_salami_m,1,2015-09-09,0 days 16:30:24,M,16.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",16.5,Wednesday,September
15061,sicilian_m,1,2015-09-09,0 days 16:49:44,M,16.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",16.25,Wednesday,September
15062,spinach_fet_m,1,2015-09-09,0 days 16:53:32,M,16.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",16.0,Wednesday,September
15063,sicilian_m,1,2015-09-09,0 days 16:55:37,M,16.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",16.25,Wednesday,September
15064,ital_cpcllo_s,1,2015-09-09,0 days 16:55:44,S,12.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",12.0,Wednesday,September
15065,napolitana_s,1,2015-09-09,0 days 17:04:55,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",12.0,Wednesday,September
15066,cali_ckn_l,1,2015-09-09,0 days 17:10:20,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Wednesday,September
15067,southw_ckn_m,1,2015-09-09,0 days 17:14:00,M,16.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",16.75,Wednesday,September
15068,spinach_supr_m,1,2015-09-09,0 days 17:17:24,M,16.5,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",16.5,Wednesday,September
15069,cali_ckn_s,1,2015-09-09,0 days 17:28:00,S,12.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",12.75,Wednesday,September
15070,peppr_salami_m,1,2015-09-09,0 days 17:30:17,M,16.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",16.5,Wednesday,September
15071,cali_ckn_m,1,2015-09-09,0 days 17:35:19,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",16.75,Wednesday,September
15072,spinach_fet_s,1,2015-09-09,0 days 17:41:59,S,12.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",12.0,Wednesday,September
15073,four_cheese_l,2,2015-09-09,0 days 17:50:55,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",35.9,Wednesday,September
15074,soppressata_s,1,2015-09-09,0 days 18:06:26,S,12.5,The Soppressata Pizza,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",12.5,Wednesday,September
15075,classic_dlx_l,1,2015-09-09,0 days 18:12:54,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Wednesday,September
15076,four_cheese_l,1,2015-09-09,0 days 18:13:34,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Wednesday,September
15077,mediterraneo_s,1,2015-09-09,0 days 18:17:18,S,12.0,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",12.0,Wednesday,September
15078,spicy_ital_l,1,2015-09-09,0 days 18:28:38,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Wednesday,September
15079,ckn_alfredo_m,1,2015-09-09,0 days 18:37:28,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Wednesday,September
15080,mexicana_l,1,2015-09-09,0 days 18:39:13,L,20.25,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",20.25,Wednesday,September
15081,spin_pesto_l,1,2015-09-09,0 days 18:43:40,L,20.75,The Spinach Pesto Pizza,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",20.75,Wednesday,September
15082,green_garden_m,1,2015-09-09,0 days 18:45:31,M,16.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",16.0,Wednesday,September
15083,cali_ckn_s,1,2015-09-09,0 days 19:55:52,S,12.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",12.75,Wednesday,September
15084,ital_supr_m,1,2015-09-09,0 days 20:00:05,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Wednesday,September
15085,peppr_salami_s,1,2015-09-09,0 days 20:30:05,S,12.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",12.5,Wednesday,September
15086,pep_msh_pep_l,1,2015-09-09,0 days 20:46:28,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",17.5,Wednesday,September
15087,classic_dlx_m,1,2015-09-09,0 days 21:07:17,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Wednesday,September
15088,spicy_ital_l,1,2015-09-09,0 days 21:22:44,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Wednesday,September
15089,prsc_argla_l,1,2015-09-09,0 days 21:24:07,L,20.75,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",20.75,Wednesday,September
15090,ital_veggie_l,1,2015-09-09,0 days 21:30:59,L,21.0,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",21.0,Wednesday,September
15091,mediterraneo_l,1,2015-09-09,0 days 22:01:36,L,20.25,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",20.25,Wednesday,September
15092,big_meat_s,1,2015-09-10,0 days 10:25:19,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Thursday,September
15093,ckn_pesto_l,1,2015-09-10,0 days 11:20:26,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Thursday,September
15094,calabrese_m,1,2015-09-10,0 days 11:27:00,M,16.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",16.25,Thursday,September
15095,pepperoni_l,1,2015-09-10,0 days 11:30:24,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Thursday,September
15096,ital_supr_s,1,2015-09-10,0 days 11:44:02,S,12.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",12.5,Thursday,September
15097,thai_ckn_m,1,2015-09-10,0 days 11:50:16,M,16.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",16.75,Thursday,September
15098,bbq_ckn_m,1,2015-09-10,0 days 11:57:45,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Thursday,September
15099,napolitana_s,1,2015-09-10,0 days 12:18:48,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",12.0,Thursday,September
15100,bbq_ckn_m,1,2015-09-10,0 days 12:32:36,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Thursday,September
15101,classic_dlx_m,1,2015-09-10,0 days 12:48:41,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Thursday,September
15102,the_greek_xl,1,2015-09-10,0 days 12:51:27,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",25.5,Thursday,September
15103,mediterraneo_s,1,2015-09-10,0 days 12:52:14,S,12.0,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",12.0,Thursday,September
15104,pep_msh_pep_s,1,2015-09-10,0 days 12:53:19,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",11.0,Thursday,September
15105,thai_ckn_l,1,2015-09-10,0 days 12:58:05,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Thursday,September
15106,green_garden_l,1,2015-09-10,0 days 12:58:11,L,20.25,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",20.25,Thursday,September
15107,four_cheese_l,1,2015-09-10,0 days 13:02:24,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Thursday,September
15108,veggie_veg_m,1,2015-09-10,0 days 13:13:18,M,16.0,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",16.0,Thursday,September
15109,ital_supr_m,1,2015-09-10,0 days 13:20:16,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Thursday,September
15110,veggie_veg_m,1,2015-09-10,0 days 13:35:54,M,16.0,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",16.0,Thursday,September
15111,classic_dlx_m,1,2015-09-10,0 days 13:38:01,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Thursday,September
15112,pepperoni_m,2,2015-09-10,0 days 13:49:16,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",25.0,Thursday,September
15113,five_cheese_l,1,2015-09-10,0 days 13:52:03,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Thursday,September
15114,four_cheese_m,1,2015-09-10,0 days 13:54:34,M,14.75,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",14.75,Thursday,September
15115,thai_ckn_l,1,2015-09-10,0 days 13:54:53,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Thursday,September
15116,hawaiian_m,1,2015-09-10,0 days 14:27:00,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",13.25,Thursday,September
15117,mexicana_m,1,2015-09-10,0 days 14:29:44,M,16.0,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",16.0,Thursday,September
15118,classic_dlx_s,1,2015-09-10,0 days 14:39:05,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Thursday,September
15119,four_cheese_l,1,2015-09-10,0 days 14:59:48,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Thursday,September
15120,classic_dlx_s,1,2015-09-10,0 days 15:09:40,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Thursday,September
15121,classic_dlx_m,1,2015-09-10,0 days 15:37:20,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Thursday,September
15122,spicy_ital_m,1,2015-09-10,0 days 15:37:43,M,16.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",16.5,Thursday,September
15123,southw_ckn_m,1,2015-09-10,0 days 16:00:31,M,16.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",16.75,Thursday,September
15124,ckn_pesto_l,1,2015-09-10,0 days 16:07:14,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Thursday,September
15125,ital_veggie_s,1,2015-09-10,0 days 16:22:38,S,12.75,The Italian Vegetables Pizza,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",12.75,Thursday,September
15126,prsc_argla_m,1,2015-09-10,0 days 16:34:32,M,16.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",16.5,Thursday,September
15127,veggie_veg_m,1,2015-09-10,0 days 16:39:46,M,16.0,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",16.0,Thursday,September
15128,mexicana_m,1,2015-09-10,0 days 16:42:30,M,16.0,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",16.0,Thursday,September
15129,spicy_ital_s,1,2015-09-10,0 days 16:49:41,S,12.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",12.5,Thursday,September
